"TOA5","Zion Pine Creek","CR6","10183","CR6.Std.09.02","CPU:PineCreek_3table_s15_r15_10alarm.CR6","8025","eng_data"
"TIMESTAMP","RECORD","BattV","TT_Lower","Digits_Lower","Disp_Lower","TT_Upper","Digits_Upper","Disp_Upper","TT_CTRL","Digits_CTRL","Disp_CTRL","T109_C","Vel_15min_Low","Vel_15min_Up","Vel_15min_CTRL","DayAVGVel_15min_Low","DayAVGVel_15min_Up","DayAVGVel_15min_CTRL","DayAVGVEL_alarm_Low","DayAVGVel_alarm_ave_Low","DayAVGVEL_alarm_UP","DayAVGVel_alarm_ave_Up","CELL210State"
"TS","RN","Volts","Deg C","Digits","mm","Deg C","Digits","mm","Deg C","Digits","mm","Deg C","mmperhr","mmperhr","mmperhr","mmperhr","mmperhr","mmperhr","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-12-19 18:15:00",4035,13.220,3.2890,5423.694,78.02036,2.5960,4327.291,48.41242,-113.60,4289.618,45.68557,3.9120,0.02767944,0.06854248,0.03126526,0.0008513133,-5.531311E-05,-0.002783775,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 18:30:00",4036,13.190,2.9860,5424.203,78.01976,2.2430,4328.502,48.43326,-113.60,4290.387,45.70871,3.7430,-0.002380371,0.08337402,0.09255981,0.0009155273,0.0007205009,-0.002033870,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 18:45:00",4037,13.180,3.0770,5423.949,78.01707,2.0940,4329.130,48.44532,-113.60,4290.806,45.72094,3.5950,-0.01074219,0.04824829,0.04893494,0.0009056727,-0.0005415280,-0.002347469,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 19:00:00",4038,13.170,3.5160,5422.999,78.01196,2.5490,4328.418,48.44226,-113.50,4291.587,45.74338,3.4880,-0.02047729,-0.01223755,0.08975220,0.0005709330,-1.335144E-05,-0.001220703,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 19:15:00",4039,13.170,3.7090,5422.591,78.00997,2.8720,4328.583,48.45885,-113.40,4292.499,45.77235,3.3790,-0.007934570,0.06632996,0.1158752,0.0005238851,-0.0009455681,-0.0007023811,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 19:30:00",4040,13.180,3.5100,5422.996,78.01158,2.8510,4329.313,48.47849,-113.30,4292.776,45.78246,3.2630,0.006439209,0.07856750,0.04042053,0.0005979538,-0.001474063,-0.001127402,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 19:45:00",4041,13.180,3.3670,5423.379,78.01530,2.6920,4328.898,48.46096,-113.30,4292.435,45.77399,3.1530,0.01489258,-0.07009888,-0.03384399,0.0009524028,-0.001464685,-0.001523654,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 20:00:00",4042,13.160,3.3590,5423.461,78.01720,2.6420,4329.624,48.47942,-113.20,4292.225,45.77390,3.0490,0.007598877,0.07380676,-0.0003967285,0.0008144379,0.0005793571,-0.0003099442,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 20:15:00",4043,13.130,3.3040,5423.359,78.01166,2.6300,4329.912,48.48705,-113.10,4292.100,45.77158,2.9580,-0.02218628,0.03051758,-0.009262085,0.0005785624,6.723404E-05,-0.0002040863,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 20:30:00",4044,13.150,3.3570,5423.482,78.01772,2.8430,4330.334,48.50676,-113.20,4292.290,45.77551,2.8710,0.02426147,0.07884216,0.01570129,0.0006151199,-0.0002322197,0.0003062884,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 20:45:00",4045,13.140,3.1490,5423.875,78.01858,2.6730,4330.970,48.51826,-113.30,4292.312,45.77195,2.7780,0.003417969,0.04600525,-0.01420593,0.0005820592,-0.0002846718,0.0005745888,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 21:00:00",4046,13.140,3.1070,5423.967,78.01906,2.6080,4331.917,48.54232,-113.30,4292.068,45.76584,2.6890,0.001922607,0.09623718,-0.02444458,0.0006974538,0.0009436607,0.0004336039,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 21:15:00",4047,13.130,2.9060,5424.381,78.02085,2.5200,4333.458,48.58222,-113.40,4291.764,45.75452,2.6040,0.007171631,0.1596222,-0.04527283,0.0008328756,0.002820015,0.0001478195,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 21:30:00",4048,13.130,2.9150,5424.314,78.01938,2.4620,4332.384,48.54998,-113.40,4291.544,45.74646,2.5230,-0.005889893,-0.1289673,-0.03227234,0.0006020864,-0.001201312,-0.0001153946,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 21:45:00",4049,13.120,2.7820,5424.655,78.02242,2.3920,4332.936,48.56283,-113.40,4291.282,45.73839,2.4390,0.01214600,0.05140686,-0.03227234,0.0006875992,0.0001419385,-0.0007944107,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 22:00:00",4050,13.130,2.6910,5424.750,78.02065,2.2550,4333.645,48.57758,-113.60,4290.956,45.72493,2.3600,-0.007080078,0.05899048,-0.05381775,0.0004326502,0.0008079211,-0.001825492,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 22:15:00",4051,13.100,2.7510,5424.562,78.01827,2.3300,4331.705,48.52610,-113.60,4290.979,45.72395,2.2940,-0.009490967,-0.2059174,-0.003921509,0.0004771551,-0.003149668,-0.002007167,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 22:30:00",4052,13.130,2.5090,5425.094,78.02135,1.9840,4334.185,48.58265,-113.80,4290.879,45.71455,2.2090,0.01232910,0.2261810,-0.03762817,0.0004676183,0.0001767476,-0.002476056,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 22:45:00",4053,13.100,2.5440,5424.938,78.01871,2.0620,4331.096,48.49910,-113.80,4291.028,45.71891,2.1480,-0.01055908,-0.3341675,0.01745605,0.0004625320,-0.001964092,-0.002040227,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 23:00:00",4054,13.090,2.6330,5424.840,78.02033,2.2350,4332.172,48.53566,-113.80,4291.619,45.73286,2.0920,0.006469727,0.1462097,0.05580139,0.0005057653,-0.002552986,-0.001620134,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 23:15:00",4055,13.090,2.4910,5425.103,78.02074,2.0800,4331.917,48.52272,-113.90,4291.634,45.73011,2.0230,0.001647949,-0.05175781,-0.01100159,0.0004911423,-0.002148151,-0.001433372,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 23:30:00",4056,13.090,2.6780,5424.727,78.01936,2.3190,4331.212,48.51190,-113.90,4291.681,45.73106,1.9760,-0.005523682,-0.04327393,0.003814697,0.0004113515,-0.004415830,-0.001551628,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-19 23:45:00",4057,13.100,2.5990,5424.910,78.02059,2.3240,4334.730,48.61049,-114.10,4291.761,45.72548,1.9190,0.004913330,0.3943634,-0.02233887,0.0003229777,0.0006831487,-0.002175172,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 00:00:00",4058,13.100,2.5490,5424.883,78.01740,2.2350,4332.865,48.55503,-114.10,4291.850,45.72707,1.8610,-0.01278687,-0.2218475,0.006362915,0.0003321966,-0.002146562,-0.002055327,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 00:15:00",4059,13.100,2.5340,5424.921,78.01771,2.1820,4332.905,48.55420,-114.10,4291.976,45.73289,1.8020,0.001251221,-0.003311157,0.02330017,0.0002428691,-0.002606551,-0.001940886,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 00:30:00",4060,13.090,2.3510,5425.217,78.01707,1.9550,4331.902,48.51770,-114.20,4291.393,45.71100,1.7430,-0.002563477,-0.1460114,-0.08758545,0.0001185735,-0.001911799,-0.002827962,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 00:45:00",4061,13.090,2.2370,5425.524,78.02010,1.7490,4333.579,48.55694,-114.40,4291.260,45.70111,1.6810,0.01211548,0.1569824,-0.03955078,0.0006529490,1.319249E-05,-0.003228029,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 01:00:00",4062,13.100,2.1460,5425.778,78.02273,1.7760,4334.851,48.59355,-114.30,4291.540,45.71166,1.6250,0.01052856,0.1464386,0.04219055,0.0008322398,0.003114541,-0.003141880,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 01:15:00",4063,13.090,1.9780,5426.056,78.02232,1.4340,4334.398,48.56820,-114.50,4291.904,45.71716,1.5580,-0.001647949,-0.1013947,0.02201843,0.0005877813,0.0003879865,-0.004615466,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 01:30:00",4064,13.070,2.0690,5425.909,78.02264,1.5590,4335.375,48.60016,-114.40,4292.265,45.73073,1.5060,0.001312256,0.1278229,0.05426025,0.0005528132,0.0009549459,-0.003853162,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 01:45:00",4065,13.060,1.9890,5426.081,78.02354,1.5640,4336.494,48.63163,-114.50,4292.297,45.72535,1.4540,0.003570557,0.1258850,-0.02149963,0.0005499522,0.003151735,-0.003812790,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 02:00:00",4066,13.060,1.9700,5426.078,78.02249,1.5650,4336.789,48.63993,-114.40,4292.319,45.73026,1.4020,-0.004180908,0.03321838,0.01963806,0.0006472270,0.004857063,-0.003214995,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 02:15:00",4067,13.060,1.7630,5426.418,78.02189,1.3680,4336.296,48.61882,-114.50,4292.279,45.72607,1.3420,-0.002410889,-0.08447266,-0.01675415,0.0006062190,0.002247175,-0.003061295,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 02:30:00",4068,13.060,1.8020,5426.452,78.02476,1.3800,4336.608,48.62800,-114.70,4292.371,45.72081,1.2930,0.01147461,0.03674316,-0.02107239,0.0005499522,0.002078692,-0.003593127,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 02:45:00",4069,13.060,1.6440,5426.702,78.02405,1.3140,4338.210,48.67033,-114.50,4292.587,45.73275,1.2390,-0.002838135,0.1693268,0.04777527,0.0004990895,0.003056526,-0.004021803,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 03:00:00",4070,13.060,1.6390,5426.828,78.02731,1.3510,4337.810,48.66053,-114.50,4292.605,45.73428,1.1820,0.01306152,-0.03921509,0.006103516,0.0008004506,0.001573245,-0.004528999,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 03:15:00",4071,13.050,1.7160,5426.675,78.02678,1.4170,4347.097,48.92271,-114.70,4292.976,45.73874,1.1340,-0.002136230,1.048721,0.01786804,0.0009969076,0.01247756,-0.004808585,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 03:30:00",4072,13.020,1.6790,5426.694,78.02553,1.4500,4338.004,48.66964,-114.60,4293.419,45.75131,1.0870,-0.005004883,-1.012283,0.05027771,0.0007505417,0.001317660,-0.004796028,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 03:45:00",4073,13.020,1.5010,5427.145,78.02942,1.2720,4346.684,48.90577,-114.70,4293.024,45.74019,1.0340,0.01556396,0.9445343,-0.04447937,0.0007305145,0.01229731,-0.005924384,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 04:00:00",4074,13.010,1.5470,5427.041,78.02875,1.3220,4341.249,48.75562,-114.70,4293.114,45.74030,0.98800,-0.002685547,-0.6006165,0.0004272461,0.0007019043,0.004198710,-0.006420771,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 04:15:00",4075,13.010,1.5110,5427.107,78.02885,1.3460,4341.407,48.76095,-114.60,4293.220,45.74682,0.94500,0.0004272461,0.02131653,0.02609253,0.0003967285,0.003911654,-0.006656170,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 04:30:00",4076,13.010,1.4810,5427.091,78.02692,1.3120,4339.187,48.69759,-114.60,4293.097,45.74324,0.90400,-0.007720947,-0.2534180,-0.01432800,-0.0001058578,0.001067797,-0.006636778,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 04:45:00",4077,13.000,1.7720,5426.565,78.02648,1.5850,4339.851,48.72630,-114.50,4293.779,45.76690,0.88000,-0.001770020,0.1148376,0.09463501,-0.0006752014,0.001941999,-0.007047335,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 05:00:00",4078,13.010,1.6590,5426.747,78.02601,1.4780,4337.724,48.66284,-114.40,4293.711,45.76789,0.84600,-0.001892090,-0.2538605,0.003952026,0.0001239777,-0.001019796,-0.008383274,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 05:15:00",4079,13.010,1.5860,5426.881,78.02617,1.4070,4340.131,48.72753,-114.40,4293.443,45.76016,0.81300,0.0006408691,0.2587585,-0.03089905,-0.0001414617,0.0006976128,-0.009530385,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 05:30:00",4080,13.010,1.6600,5426.766,78.02659,1.4960,4340.539,48.74226,-114.40,4293.534,45.76313,0.78300,0.001678467,0.05892944,0.01185608,-0.0005734761,0.001511097,-0.009285132,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 05:45:00",4081,12.980,1.5280,5427.021,78.02728,1.2710,4337.950,48.66148,-114.40,4293.042,45.75019,0.74300,0.002746582,-0.3231354,-0.05174255,-0.0005486806,-0.002112706,-0.01112445,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 06:00:00",4082,12.970,1.4190,5427.292,78.02954,1.2380,4343.075,48.80358,-114.50,4293.017,45.74543,0.70700,0.009063721,0.5684052,-0.01904297,-0.0006163915,0.003263633,-0.01361434,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 06:15:00",4083,12.980,1.4180,5427.297,78.02960,1.2750,4338.896,48.68806,-114.50,4293.002,45.74584,0.67400,0.0002441406,-0.4620514,0.001632690,-0.0004612605,-0.002909819,-0.01488431,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 06:30:00",4084,12.970,1.3780,5427.371,78.02972,1.2450,4339.582,48.70613,-114.50,4293.027,45.74491,0.64400,0.0004882813,0.07225037,-0.003723145,-0.0005626678,-0.001891454,-0.01500003,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 06:45:00",4085,12.970,1.2840,5427.522,78.02937,1.1960,4339.172,48.69285,-114.60,4293.093,45.74456,0.61100,-0.001403809,-0.05311584,-0.001373291,-0.0004196167,-0.002333005,-0.01545795,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 07:00:00",4086,12.960,1.2280,5427.619,78.02932,1.1820,4346.631,48.90095,-114.60,4293.009,45.74191,0.58400,-0.0002136230,0.8323975,-0.01062012,0.0001990000,0.005054633,-0.01566172,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 07:15:00",4087,12.950,1.2900,5427.532,78.02991,1.1570,4339.564,48.70238,-114.60,4293.116,45.74501,0.55400,0.002380371,-0.7942810,0.01239014,0.0001668930,-0.003292720,-0.01591921,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 07:30:00",4088,12.970,1.3130,5427.454,78.02887,1.2180,4340.170,48.72158,-114.50,4293.306,45.75253,0.52800,-0.004180908,0.07681274,0.03007507,5.531311E-05,-0.002429008,-0.01581065,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 07:45:00",4089,12.930,1.3640,5427.466,78.03172,1.2340,4340.658,48.73582,-114.50,4293.562,45.75999,0.51200,0.01141357,0.05697632,0.02984619,0.0001058578,-0.001691341,-0.01481517,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 08:00:00",4090,12.940,1.3090,5427.575,78.03203,1.1880,4351.881,49.04799,-114.40,4293.908,45.77246,0.50300,0.001220703,1.248642,0.04991150,0.0001370112,0.01022784,-0.01450841,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 08:15:00",4091,12.930,1.4100,5427.388,78.03178,1.2360,4346.072,48.88733,-114.40,4294.207,45.78104,0.51100,-0.0009765625,-0.6426239,0.03430176,0.0001274745,0.003386338,-0.01348416,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 08:30:00",4092,12.930,1.5040,5427.146,78.02961,1.3270,4340.226,48.72718,-114.50,4294.598,45.78878,0.53100,-0.008697510,-0.6405945,0.03097534,-3.910065E-05,-0.003026485,-0.01269356,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 08:45:00",4093,12.930,1.5730,5427.018,78.02937,1.3720,4340.953,48.74920,-114.50,4294.762,45.79451,0.55400,-0.0009460449,0.08807373,0.02290344,-8.328756E-05,-0.002056281,-0.01233705,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 09:00:00",4094,12.930,1.6790,5426.762,78.02742,1.4320,4341.036,48.75374,-114.30,4295.272,45.81418,0.58000,-0.007812500,0.01817322,0.07867432,-8.837382E-05,-0.003456434,-0.01182191,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 09:15:00",4095,12.960,1.8150,5426.469,78.02591,1.5530,4340.373,48.73971,-114.30,4295.857,45.83112,0.61800,-0.006042480,-0.05612183,0.06776428,-0.0001287460,-0.003408750,-0.01102813,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 09:30:00",4096,12.980,1.9000,5426.228,78.02331,1.6380,4352.338,49.07755,-114.30,4296.021,45.83509,0.65500,-0.01040649,1.351349,0.01589966,-0.0003023148,0.01183748,-0.01065302,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 09:45:00",4097,13.010,2.0470,5425.860,78.02018,1.7500,4344.114,48.85171,-114.20,4296.493,45.85239,0.69700,-0.01251221,-0.9033661,0.06916809,-0.0002870560,0.001355012,-0.009943168,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 10:00:00",4098,14.090,2.2280,5425.392,78.01591,1.8670,4352.386,49.08746,-113.10,4297.000,45.90649,0.74400,-0.01705933,0.9430084,0.2164307,-0.0003910065,0.01291815,-0.008937041,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 10:15:00",4099,14.090,3.2770,5423.411,78.01180,4.4960,4330.013,48.55902,-111.50,4288.779,45.74129,2.0690,-0.01647949,-2.113754,-0.6608276,-0.0004205704,-0.003925959,-0.007653395,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 10:30:00",4100,13.960,3.8440,5422.361,78.01017,5.5280,4331.404,48.63628,-110.00,4284.236,45.67577,3.1580,-0.006500244,0.3090515,-0.2620544,-0.0005248387,-0.001169523,-0.005638599,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 10:45:00",4101,13.930,4.5430,5420.855,78.00211,6.5190,4326.164,48.52615,-108.50,4282.307,45.67633,4.1030,-0.03222656,-0.4405212,0.002227783,-0.0001805623,-0.002423286,-0.0002231598,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 11:00:00",4102,13.890,5.0150,5419.982,78.00074,6.9240,4323.315,48.46132,-108.70,4281.053,45.63437,4.8810,-0.005493164,-0.2593536,-0.1678467,-0.0001611710,-0.003003915,0.001118342,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 11:15:00",4103,13.900,5.5230,5418.933,77.99617,7.5840,4320.483,48.40634,-108.60,4279.778,45.60585,5.5850,-0.01828003,-0.2198944,-0.1140900,-0.0003531774,-0.001778762,-0.0004437765,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 11:30:00",4104,13.860,6.0590,5417.770,77.98974,8.3800,4318.587,48.38259,-108.80,4278.644,45.56701,6.2320,-0.02572632,-0.09500122,-0.1553497,-0.0007238388,-0.007313093,-0.001398881,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 11:45:00",4105,13.830,6.4380,5416.767,77.98011,10.370,4317.179,48.41654,-108.10,4275.908,45.51797,6.9210,-0.03851318,0.1357880,-0.1961670,-0.0007899602,-0.0004404386,-0.001385053,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 12:00:00",4106,13.820,7.3940,5414.470,77.96241,10.330,4315.033,48.35472,-108.30,4274.151,45.46438,7.3350,-0.07080078,-0.2472839,-0.2143555,-0.001513163,0.002234141,-0.003217856,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 12:15:00",4107,13.790,7.4910,5414.767,77.97546,11.600,4311.618,48.30602,-107.60,4268.024,45.32259,7.8280,0.05218506,-0.1947937,-0.5671692,-0.001017888,0.002206961,-0.008740108,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 12:30:00",4108,13.790,7.4960,5414.757,77.97545,12.520,4309.419,48.27802,-107.20,4267.759,45.33125,8.2500,-3.051758E-05,-0.1120148,0.03463745,-0.001135508,-0.002689362,-0.007790565,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 12:45:00",4109,13.750,7.8850,5413.820,77.96813,13.150,4307.841,48.25704,-107.70,4268.954,45.34497,8.5600,-0.02926636,-0.08389282,0.05491638,-0.001254082,-0.002999306,-0.008047421,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 13:00:00",4110,13.750,7.9590,5413.989,77.97652,13.890,4307.103,48.26349,-107.70,4271.516,45.41205,8.8300,0.03356934,0.02578735,0.2683105,-0.001075745,-0.002531211,-0.004217466,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 13:15:00",4111,13.710,8.0500,5413.564,77.96909,15.490,4302.757,48.20000,-108.00,4269.260,45.33990,9.0400,-0.02975464,-0.2539673,-0.2886200,-0.001421610,-0.006390413,-0.006543795,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 13:30:00",4112,13.710,8.4800,5412.538,77.96134,15.340,4302.187,48.17866,-108.30,4269.150,45.32579,9.0900,-0.03097534,-0.08534241,-0.05641174,-0.001675924,-0.004479408,-0.005357742,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 13:45:00",4113,13.710,8.6200,5412.541,77.96794,14.830,4301.674,48.14550,-108.10,4268.642,45.32171,9.0500,0.02639771,-0.1326599,-0.01634216,-0.001447996,-0.008132298,-0.006514708,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 14:00:00",4114,13.670,8.9200,5409.653,77.90169,14.260,4299.978,48.07693,-107.30,4268.365,45.34274,8.9600,-0.2650146,-0.2742462,0.08413696,-0.001874924,-0.01611392,-0.007042249,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 14:15:00",4115,13.680,9.3900,5411.094,77.96532,11.560,4303.471,48.07575,-107.00,4270.984,45.42443,8.8200,0.2545471,-0.004745483,0.3267670,-0.001672109,-0.01080100,-0.004492918,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 14:30:00",4116,13.690,9.2200,5411.602,77.97115,11.420,4303.659,48.07570,-107.40,4274.428,45.50552,8.6900,0.02331543,-0.0001831055,0.3243256,-0.001607577,-0.01345634,-0.002945900,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 14:45:00",4117,13.660,8.9600,5412.287,77.97768,10.050,4304.232,48.04142,-107.30,4277.083,45.57982,8.3600,0.02609253,-0.1371155,0.2972107,-0.001393954,-0.008701642,-0.0009916624,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 15:00:00",4118,13.510,8.6900,5412.778,77.97806,9.4600,4307.266,48.10505,-107.30,4277.805,45.59947,8.1200,0.001525879,0.2545166,0.07859802,-0.001242002,-0.006950855,1.271566E-06,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 15:15:00",4119,13.510,8.2300,5413.676,77.98116,9.1100,4308.648,48.13066,-107.60,4278.387,45.60364,7.8810,0.01239014,0.1024323,0.01667786,-0.001022975,-0.007220586,0.0004221598,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 15:30:00",4120,13.500,7.7430,5414.160,77.97076,8.8400,4309.548,48.14597,-107.80,4279.014,45.61581,7.6440,-0.04156494,0.06121826,0.04870605,-0.001149495,-0.006056786,0.0007607142,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 15:45:00",4121,13.480,7.2230,5415.583,77.98527,8.5400,4310.357,48.15752,-108.00,4279.668,45.62592,7.4230,0.05801392,0.04621887,0.04040527,-0.0006519954,-0.005271435,0.0009878477,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 16:00:00",4122,13.450,6.9360,5416.488,77.99665,8.0600,4311.325,48.16729,-108.20,4280.704,45.64393,7.2050,0.04553223,0.03906250,0.07206726,4.736583E-05,-0.001703580,0.001417955,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 16:15:00",4123,13.420,6.7350,5415.940,77.97145,8.0700,4311.828,48.18156,-108.80,4281.080,45.63288,7.0170,-0.1007996,0.05711365,-0.04418945,-0.001020432,-0.005208015,0.001291752,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 16:30:00",4124,13.370,6.3980,5417.292,77.99296,7.3440,4312.971,48.18689,-109.00,4281.813,45.64711,6.8010,0.08602905,0.02128601,0.05691528,-0.0002415975,-0.0008788109,0.001749833,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 16:45:00",4125,13.340,6.0730,5418.438,78.00922,6.4300,4313.256,48.16116,-109.20,4283.131,45.67260,6.5770,0.06503296,-0.1029053,0.1019592,0.0008201599,-0.003593445,0.003239155,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 17:00:00",4126,13.270,5.7550,5418.770,78.00297,5.9190,4314.161,48.16767,-109.60,4284.100,45.68649,6.3670,-0.02499390,0.02604675,0.05552673,0.0005060832,-0.004369259,0.003724416,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 17:15:00",4127,13.220,5.4120,5419.545,78.00796,5.6930,4315.315,48.19166,-109.80,4284.684,45.69242,6.1680,0.01995850,0.09594727,0.02375793,0.0001392365,-0.005150000,0.002721151,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 17:30:00",4128,13.260,5.0290,5420.339,78.01145,5.0980,4317.218,48.22302,-110.20,4285.447,45.69835,5.9570,0.01397705,0.1254425,0.02371216,3.782908E-05,-0.004864375,0.002117316,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 17:45:00",4129,13.220,5.2290,5419.868,78.00806,4.8390,4318.220,48.24152,-110.70,4285.955,45.69637,5.7750,-0.01358032,0.07398987,-0.007949829,-0.0004638036,-0.004855633,0.001341502,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 18:00:00",4130,13.220,5.6770,5418.485,77.99111,4.9800,4318.815,48.26338,-110.80,4286.148,45.69556,5.6390,-0.06777954,0.08746338,-0.003234863,-0.0009301503,-0.005495866,0.0007417997,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 18:15:00",4131,13.220,5.8430,5418.291,77.99380,5.3510,4319.089,48.28476,-110.70,4287.431,45.73568,5.5280,0.01077271,0.08551025,0.1604919,-0.001106262,-0.005319118,0.002087911,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 18:30:00",4132,13.200,6.6560,5416.137,77.97310,5.9160,4318.608,48.29216,-110.70,4288.517,45.76685,5.4420,-0.08282471,0.02958679,0.1246796,-0.001944224,-0.005879402,0.002422492,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 18:45:00",4133,13.180,6.6320,5416.343,77.97772,6.0450,4318.466,48.29295,-110.60,4288.420,45.76508,5.3440,0.01849365,0.003189087,-0.007080078,-0.001639684,-0.006348769,0.001839002,1.0000,1.0000,1.0000,1.0000,-1
"2019-12-20 19:00:00",4134,13.180,6.5730,5416.518,77.97974,6.0330,4319.835,48.33087,-110.60,4288.248,45.76064,5.2620,0.008056641,0.1516724,-0.01777649,-0.001342456,-0.004641374,0.0007189115,1.0000,1.0000,1.0000,1.0000,-1
